"id","job_title","date_posted","job_desc","job_location","job_salary","job_type","company","company_url","job_skills"
"53855721","AI Training for Neuroscience Freelance, Remote","2024-10-15","Alignerr.com is a community of subject matter experts from several disciplines who align AI models by creating high-quality data in their field of expertise to build the future of Generative AI. Alignerr is operated by Labelbox. Labelbox is the leading data-centric  AI platform for building intelligent applications. Teams looking to capitalize on the latest advances in generative AI and LLMs use the Labelbox platform to inject these systems with the right degree of human supervision and automation. Whether they are building  AI products by using LLMs that require human fine-tuning, or applying AI to reduce the time associated with manually-intensive tasks like data labeling or finding business insights, Labelbox enables teams to do so effectively and quickly.Current Labelbox customers are transforming industries within insurance, retail, manufacturing/robotics, healthcare, and beyond. Our platform is used by Fortune 500 enterprises including Walmart, Procter & Gamble, Genentech, and Adobe, as well as hundreds of  leading AI teams. We are backed by leading investors including SoftBank, Andreessen Horowitz, B Capital, Gradient Ventures (Google's AI-focused fund), Databricks Ventures, Snowpoint Ventures and Kleiner Perkins. About the Role Contribute to the cutting edge of AI development by shaping how AI understands the complexities of the human brain. As an AI Tutor - Neuroscience, you will leverage your expertise to teach, evaluate, and challenge AI models, ensuring they develop a robust  and accurate understanding of this critical field. You'll work on teaching AI models about key areas such as: neural pathways and circuits, neurotransmitters and their functions, mechanisms of learning and memory, sensory and motor systems, and the biological  basis of neurological disorders. Your Day to Day Educate AI: Analyze and refine AI-generated outputs related to neuroscience concepts, providing detailed feedback and corrections to improve their accuracy and comprehensiveness.Shape Understanding: Craft clear and concise explanations for complex neuroscience topics, tailored to be understandable by both AI models and those building them.Evaluate Performance: Design and implement evaluation strategies to assess the AI model's comprehension of neuroscience principles.Red Team: Proactively identify vulnerabilities, biases, or limitations in the AI's understanding of neuroscience, proposing solutions for improvement.About You Master's degree or Ph.D. in Neuroscience, or a related field, with a strong theoretical and practical understanding of the brain. Alternatively, an MD with a strong background and specialization in neuroscience is acceptable.Excellent communication skills, with the ability to break down complex scientific concepts into clear and concise explanations for both technical and non-technical audiences.Strong analytical and critical thinking skills, with a passion for exploring the intersection of AI and neuroscience.Pay Range (rate per hour) $15—$60 USD Excel in a remote-friendly hybrid model.We are dedicated to achieving excellence and recognize the importance of bringing our talented team together. While we continue to embrace remote work, we have transitioned to a hybrid model with a  focus on nurturing collaboration and connection within our dedicated tech hubs in the San Francisco Bay Area, New York City Metro Area, and Wroclaw, Poland. We encourage asynchronous communication, autonomy, and ownership of tasks, with the added convenience  of hub-based gatherings. Your Personal Data Privacy: Any personal information you provide Labelbox as a part of your application will be processed in accordance with Labelbox’s Job Applicant Privacy notice. Any emails from Labelbox team members will originate from a @labelbox.com email address. If you encounter anything that raises suspicions during your interactions, we encourage you to exercise caution and suspend or discontinue communications. If you are  uncertain about the legitimacy of any communication you have received, please do not hesitate to reach out to us at  for clarification and verification.","Buckinghamshire","Competitive salary","Permanent,full-time","Careers In Group",NA,""
"53855720","AI Training for Neuroscience Freelance, Remote","2024-10-15","Alignerr.com is a community of subject matter experts from several disciplines who align AI models by creating high-quality data in their field of expertise to build the future of Generative AI. Alignerr is operated by Labelbox. Labelbox is the leading data-centric  AI platform for building intelligent applications. Teams looking to capitalize on the latest advances in generative AI and LLMs use the Labelbox platform to inject these systems with the right degree of human supervision and automation. Whether they are building  AI products by using LLMs that require human fine-tuning, or applying AI to reduce the time associated with manually-intensive tasks like data labeling or finding business insights, Labelbox enables teams to do so effectively and quickly.Current Labelbox customers are transforming industries within insurance, retail, manufacturing/robotics, healthcare, and beyond. Our platform is used by Fortune 500 enterprises including Walmart, Procter & Gamble, Genentech, and Adobe, as well as hundreds of  leading AI teams. We are backed by leading investors including SoftBank, Andreessen Horowitz, B Capital, Gradient Ventures (Google's AI-focused fund), Databricks Ventures, Snowpoint Ventures and Kleiner Perkins. About the Role Contribute to the cutting edge of AI development by shaping how AI understands the complexities of the human brain. As an AI Tutor - Neuroscience, you will leverage your expertise to teach, evaluate, and challenge AI models, ensuring they develop a robust  and accurate understanding of this critical field. You'll work on teaching AI models about key areas such as: neural pathways and circuits, neurotransmitters and their functions, mechanisms of learning and memory, sensory and motor systems, and the biological  basis of neurological disorders. Your Day to Day Educate AI: Analyze and refine AI-generated outputs related to neuroscience concepts, providing detailed feedback and corrections to improve their accuracy and comprehensiveness.Shape Understanding: Craft clear and concise explanations for complex neuroscience topics, tailored to be understandable by both AI models and those building them.Evaluate Performance: Design and implement evaluation strategies to assess the AI model's comprehension of neuroscience principles.Red Team: Proactively identify vulnerabilities, biases, or limitations in the AI's understanding of neuroscience, proposing solutions for improvement.About You Master's degree or Ph.D. in Neuroscience, or a related field, with a strong theoretical and practical understanding of the brain. Alternatively, an MD with a strong background and specialization in neuroscience is acceptable.Excellent communication skills, with the ability to break down complex scientific concepts into clear and concise explanations for both technical and non-technical audiences.Strong analytical and critical thinking skills, with a passion for exploring the intersection of AI and neuroscience.Pay Range (rate per hour) $15—$60 USD Excel in a remote-friendly hybrid model.We are dedicated to achieving excellence and recognize the importance of bringing our talented team together. While we continue to embrace remote work, we have transitioned to a hybrid model with a  focus on nurturing collaboration and connection within our dedicated tech hubs in the San Francisco Bay Area, New York City Metro Area, and Wroclaw, Poland. We encourage asynchronous communication, autonomy, and ownership of tasks, with the added convenience  of hub-based gatherings. Your Personal Data Privacy: Any personal information you provide Labelbox as a part of your application will be processed in accordance with Labelbox’s Job Applicant Privacy notice. Any emails from Labelbox team members will originate from a @labelbox.com email address. If you encounter anything that raises suspicions during your interactions, we encourage you to exercise caution and suspend or discontinue communications. If you are  uncertain about the legitimacy of any communication you have received, please do not hesitate to reach out to us at  for clarification and verification.","Buckinghamshire","Competitive salary","Permanent,full-time","Careers In Group",NA,""
"53893442","Head of Price Optimisation & Data Science","2024-10-22","Head of Price Optimisation & Data ScienceA fast growing personal lines insurer is looking to bring on board a top pricing professional to lead pricing optimisation, sophistication, and data science. You'll have the autonomy to shape the pricing optimisation function, managing a team of 3 currently hiring for already approved headcount. The focus of the team will be the improvement of pricing optimisation approaches. This will involve the existing models  in Radar, while creating a python based approach in tandem with the home and motor teams. The ideal candidate has strong pricing optimisation experience, a background in pricing sophistication, and the drive to grow with the company. For more information or a confidential conversation, please get in touch: Eames Consulting is acting as an Employment Agency in relation to this vacancy.","South East England","Competitive salary","Permanent,full-time","eFinancialCareers",NA,""
"53855556","Coders - AI Training Freelance, Remote","2024-10-15","About the Role Shape the future of AI! As an AI Tutor - Coding, you'll play a critical role in shaping the future of AI. You'll leverage your subject-matter expertise to train and evaluate AI models, ensuring the information they generate is reliable and  relevant across various domains. This position offers a unique path for professional growth, allowing you to hone your AI skills while expanding your knowledge base. Your Day to Day Assess the quality of AI-generated code and provide human-readable summaries explaining your evaluation.Solve coding problems by writing functional and efficient code.Create human-readable summaries of coding problems and their solutions.About You Fluency in English with the ability to articulate code and abstract concepts clearly. Proficiency with one or more of the following programming languages is preferred: Python, Java, JavaScript/TypeScript, SQL, C/C++/C#, and/or HTML. Bachelor's degree in Computer Science or equivalent. Students are welcome. Proficiency working with any of the the following (in addition to the languages above): Swift, Ruby, Rust, Go, NET, Matlab, PHP, HTML, DART, R, Apex, and ShellInterest in AI and machine learning conceptsImportant Information This is a freelance position compensated on an hourly basis. Please note that this is not an internship opportunity. Candidates must be authorized to work in their country of residence, and we do not offer sponsorship for this 1099 contract role. International  students on a valid visa may be eligible to apply; however, specific circumstances should be discussed with a tax or immigration advisor. We are unable to provide employment documentation at this time. Compensation rates may vary for non-US locations. Pay Range (rate per hour) $15—$60 USD Excel in a remote-friendly hybrid model.We are dedicated to achieving excellence and recognize the importance of bringing our talented team together. While we continue to embrace remote work, we have transitioned to a hybrid model with a  focus on nurturing collaboration and connection within our dedicated tech hubs in the San Francisco Bay Area, New York City Metro Area, and Wroclaw, Poland. We encourage asynchronous communication, autonomy, and ownership of tasks, with the added convenience  of hub-based gatherings. Your Personal Data Privacy: Any personal information you provide Labelbox as a part of your application will be processed in accordance with Labelbox’s Job Applicant Privacy notice. Any emails from Labelbox team members will originate from a @labelbox.com email address. If you encounter anything that raises suspicions during your interactions, we encourage you to exercise caution and suspend or discontinue communications. If you are  uncertain about the legitimacy of any communication you have received, please do not hesitate to reach out to us at  for clarification and verification.","South East England","Competitive salary","Permanent,full-time","Careers In Group",NA,""
"53855580","Coders - AI Training Freelance, Remote","2024-10-15","About the Role Shape the future of AI! As an AI Tutor - Coding, you'll play a critical role in shaping the future of AI. You'll leverage your subject-matter expertise to train and evaluate AI models, ensuring the information they generate is reliable and  relevant across various domains. This position offers a unique path for professional growth, allowing you to hone your AI skills while expanding your knowledge base. Your Day to Day Assess the quality of AI-generated code and provide human-readable summaries explaining your evaluation.Solve coding problems by writing functional and efficient code.Create human-readable summaries of coding problems and their solutions.About You Fluency in English with the ability to articulate code and abstract concepts clearly. Proficiency with one or more of the following programming languages is preferred: Python, Java, JavaScript/TypeScript, SQL, C/C++/C#, and/or HTML. Bachelor's degree in Computer Science or equivalent. Students are welcome. Proficiency working with any of the the following (in addition to the languages above): Swift, Ruby, Rust, Go, NET, Matlab, PHP, HTML, DART, R, Apex, and ShellInterest in AI and machine learning conceptsImportant Information This is a freelance position compensated on an hourly basis. Please note that this is not an internship opportunity. Candidates must be authorized to work in their country of residence, and we do not offer sponsorship for this 1099 contract role. International  students on a valid visa may be eligible to apply; however, specific circumstances should be discussed with a tax or immigration advisor. We are unable to provide employment documentation at this time. Compensation rates may vary for non-US locations. Pay Range (rate per hour) $15—$60 USD Excel in a remote-friendly hybrid model.We are dedicated to achieving excellence and recognize the importance of bringing our talented team together. While we continue to embrace remote work, we have transitioned to a hybrid model with a  focus on nurturing collaboration and connection within our dedicated tech hubs in the San Francisco Bay Area, New York City Metro Area, and Wroclaw, Poland. We encourage asynchronous communication, autonomy, and ownership of tasks, with the added convenience  of hub-based gatherings. Your Personal Data Privacy: Any personal information you provide Labelbox as a part of your application will be processed in accordance with Labelbox’s Job Applicant Privacy notice. Any emails from Labelbox team members will originate from a @labelbox.com email address. If you encounter anything that raises suspicions during your interactions, we encourage you to exercise caution and suspend or discontinue communications. If you are  uncertain about the legitimacy of any communication you have received, please do not hesitate to reach out to us at  for clarification and verification.","London","Competitive salary","Permanent,full-time","Careers In Group",NA,""
"53855591","Coders - AI Training Freelance, Remote","2024-10-15","About the Role Shape the future of AI! As an AI Tutor - Coding, you'll play a critical role in shaping the future of AI. You'll leverage your subject-matter expertise to train and evaluate AI models, ensuring the information they generate is reliable and  relevant across various domains. This position offers a unique path for professional growth, allowing you to hone your AI skills while expanding your knowledge base. Your Day to Day Assess the quality of AI-generated code and provide human-readable summaries explaining your evaluation.Solve coding problems by writing functional and efficient code.Create human-readable summaries of coding problems and their solutions.About You Fluency in English with the ability to articulate code and abstract concepts clearly. Proficiency with one or more of the following programming languages is preferred: Python, Java, JavaScript/TypeScript, SQL, C/C++/C#, and/or HTML. Bachelor's degree in Computer Science or equivalent. Students are welcome. Proficiency working with any of the the following (in addition to the languages above): Swift, Ruby, Rust, Go, NET, Matlab, PHP, HTML, DART, R, Apex, and ShellInterest in AI and machine learning conceptsImportant Information This is a freelance position compensated on an hourly basis. Please note that this is not an internship opportunity. Candidates must be authorized to work in their country of residence, and we do not offer sponsorship for this 1099 contract role. International  students on a valid visa may be eligible to apply; however, specific circumstances should be discussed with a tax or immigration advisor. We are unable to provide employment documentation at this time. Compensation rates may vary for non-US locations. Pay Range (rate per hour) $15—$60 USD Excel in a remote-friendly hybrid model.We are dedicated to achieving excellence and recognize the importance of bringing our talented team together. While we continue to embrace remote work, we have transitioned to a hybrid model with a  focus on nurturing collaboration and connection within our dedicated tech hubs in the San Francisco Bay Area, New York City Metro Area, and Wroclaw, Poland. We encourage asynchronous communication, autonomy, and ownership of tasks, with the added convenience  of hub-based gatherings. Your Personal Data Privacy: Any personal information you provide Labelbox as a part of your application will be processed in accordance with Labelbox’s Job Applicant Privacy notice. Any emails from Labelbox team members will originate from a @labelbox.com email address. If you encounter anything that raises suspicions during your interactions, we encourage you to exercise caution and suspend or discontinue communications. If you are  uncertain about the legitimacy of any communication you have received, please do not hesitate to reach out to us at  for clarification and verification.","South East England","Competitive salary","Permanent,full-time","Careers In Group",NA,""
"53855733","AI Training for Mathematics Freelance, Remote","2024-10-15","Alignerr.com is a community of subject matter experts from several disciplines who align AI models by creating high-quality data in their field of expertise to build the future of Generative AI. Alignerr is operated by Labelbox. Labelbox is the leading data-centric  AI platform for building intelligent applications. Teams looking to capitalize on the latest advances in generative AI and LLMs use the Labelbox platform to inject these systems with the right degree of human supervision and automation. Whether they are building  AI products by using LLMs that require human fine-tuning, or applying AI to reduce the time associated with manually-intensive tasks like data labeling or finding business insights, Labelbox enables teams to do so effectively and quickly.Current Labelbox customers are transforming industries within insurance, retail, manufacturing/robotics, healthcare, and beyond. Our platform is used by Fortune 500 enterprises including Walmart, Procter & Gamble, Genentech, and Adobe, as well as hundreds of  leading AI teams. We are backed by leading investors including SoftBank, Andreessen Horowitz, B Capital, Gradient Ventures (Google's AI-focused fund), Databricks Ventures, Snowpoint Ventures and Kleiner Perkins. About the Role As an AI Tutor, Mathematics, you will play a crucial role in advancing the capabilities of cutting-edge artificial intelligence. Your expertise will be leveraged to label and annotate complex mathematical data, providing the foundation for training and refining  AI models. You will work on projects involving a wide range of mathematical concepts, ensuring that AI systems can understand, interpret, and solve problems with human-level accuracy. This is a project-based, remote freelance role. Your Day to Day Data annotation: Accurately label and categorize mathematical expressions, equations, proofs, word problems, and other relevant data.Concept mapping: Connect mathematical concepts and establish relationships between different areas of mathematics to help AI models understand the underlying structure of the subject.Problem-solving verification: Analyze AI-generated solutions to mathematical problems, identifying errors and providing feedback to improve model accuracy.Curriculum development: Contribute to the development of comprehensive training datasets that cover a wide range of mathematical concepts and difficulty levels.About You We are seeking highly motivated individuals with a strong foundation in mathematics and a passion for shaping the future of AI. You should be comfortable working independently, have excellent analytical skills, and be detail-oriented. We have three levels  of expertise for this role: Level 1 (Bachelor's Level): Strong understanding of arithmetic, algebra, geometry, trigonometry, and basic calculus. Ability to solve math word problems and familiarity with basic probability and statistics.Level 2 (Master's Level): In addition to Level 1 requirements, proficiency in calculus and advanced math concepts like linear algebra, differential equations (ordinary and partial), and discrete mathematics. Familiarity with mathematical model building  and basic game theoretic concepts.Level 3 (PhD Level): Expert-level understanding of advanced mathematical concepts, including theorem proving, complex analysis, abstract algebra, topology, and advanced statistical modeling techniques. Experience with research and the ability to explain  complex mathematical concepts clearly.For all levels: Excellent problem-solving skills and analytical thinking ability.Strong attention to detail and a commitment to accuracy.Ability to work independently and manage time effectively.Excellent written and verbal communication skills.Pay Range (rate per hour) $15—$60 USD Excel in a remote-friendly hybrid model.We are dedicated to achieving excellence and recognize the importance of bringing our talented team together. While we continue to embrace remote work, we have transitioned to a hybrid model with a  focus on nurturing collaboration and connection within our dedicated tech hubs in the San Francisco Bay Area, New York City Metro Area, and Wroclaw, Poland. We encourage asynchronous communication, autonomy, and ownership of tasks, with the added convenience  of hub-based gatherings. Your Personal Data Privacy: Any personal information you provide Labelbox as a part of your application will be processed in accordance with Labelbox’s Job Applicant Privacy notice. Any emails from Labelbox team members will originate from a @labelbox.com email address. If you encounter anything that raises suspicions during your interactions, we encourage you to exercise caution and suspend or discontinue communications. If you are  uncertain about the legitimacy of any communication you have received, please do not hesitate to reach out to us at  for clarification and verification.","South East England","Competitive salary","Permanent,full-time","Careers In Group",NA,""
"53855755","AI Training for Mathematics Freelance, Remote","2024-10-15","Alignerr.com is a community of subject matter experts from several disciplines who align AI models by creating high-quality data in their field of expertise to build the future of Generative AI. Alignerr is operated by Labelbox. Labelbox is the leading data-centric  AI platform for building intelligent applications. Teams looking to capitalize on the latest advances in generative AI and LLMs use the Labelbox platform to inject these systems with the right degree of human supervision and automation. Whether they are building  AI products by using LLMs that require human fine-tuning, or applying AI to reduce the time associated with manually-intensive tasks like data labeling or finding business insights, Labelbox enables teams to do so effectively and quickly.Current Labelbox customers are transforming industries within insurance, retail, manufacturing/robotics, healthcare, and beyond. Our platform is used by Fortune 500 enterprises including Walmart, Procter & Gamble, Genentech, and Adobe, as well as hundreds of  leading AI teams. We are backed by leading investors including SoftBank, Andreessen Horowitz, B Capital, Gradient Ventures (Google's AI-focused fund), Databricks Ventures, Snowpoint Ventures and Kleiner Perkins. About the Role As an AI Tutor, Mathematics, you will play a crucial role in advancing the capabilities of cutting-edge artificial intelligence. Your expertise will be leveraged to label and annotate complex mathematical data, providing the foundation for training and refining  AI models. You will work on projects involving a wide range of mathematical concepts, ensuring that AI systems can understand, interpret, and solve problems with human-level accuracy. This is a project-based, remote freelance role. Your Day to Day Data annotation: Accurately label and categorize mathematical expressions, equations, proofs, word problems, and other relevant data.Concept mapping: Connect mathematical concepts and establish relationships between different areas of mathematics to help AI models understand the underlying structure of the subject.Problem-solving verification: Analyze AI-generated solutions to mathematical problems, identifying errors and providing feedback to improve model accuracy.Curriculum development: Contribute to the development of comprehensive training datasets that cover a wide range of mathematical concepts and difficulty levels.About You We are seeking highly motivated individuals with a strong foundation in mathematics and a passion for shaping the future of AI. You should be comfortable working independently, have excellent analytical skills, and be detail-oriented. We have three levels  of expertise for this role: Level 1 (Bachelor's Level): Strong understanding of arithmetic, algebra, geometry, trigonometry, and basic calculus. Ability to solve math word problems and familiarity with basic probability and statistics.Level 2 (Master's Level): In addition to Level 1 requirements, proficiency in calculus and advanced math concepts like linear algebra, differential equations (ordinary and partial), and discrete mathematics. Familiarity with mathematical model building  and basic game theoretic concepts.Level 3 (PhD Level): Expert-level understanding of advanced mathematical concepts, including theorem proving, complex analysis, abstract algebra, topology, and advanced statistical modeling techniques. Experience with research and the ability to explain  complex mathematical concepts clearly.For all levels: Excellent problem-solving skills and analytical thinking ability.Strong attention to detail and a commitment to accuracy.Ability to work independently and manage time effectively.Excellent written and verbal communication skills.Pay Range (rate per hour) $15—$60 USD Excel in a remote-friendly hybrid model.We are dedicated to achieving excellence and recognize the importance of bringing our talented team together. While we continue to embrace remote work, we have transitioned to a hybrid model with a  focus on nurturing collaboration and connection within our dedicated tech hubs in the San Francisco Bay Area, New York City Metro Area, and Wroclaw, Poland. We encourage asynchronous communication, autonomy, and ownership of tasks, with the added convenience  of hub-based gatherings. Your Personal Data Privacy: Any personal information you provide Labelbox as a part of your application will be processed in accordance with Labelbox’s Job Applicant Privacy notice. Any emails from Labelbox team members will originate from a @labelbox.com email address. If you encounter anything that raises suspicions during your interactions, we encourage you to exercise caution and suspend or discontinue communications. If you are  uncertain about the legitimacy of any communication you have received, please do not hesitate to reach out to us at  for clarification and verification.","London","Competitive salary","Permanent,full-time","Careers In Group",NA,""
"53855773","AI Training for Mathematics Freelance, Remote","2024-10-15","Alignerr.com is a community of subject matter experts from several disciplines who align AI models by creating high-quality data in their field of expertise to build the future of Generative AI. Alignerr is operated by Labelbox. Labelbox is the leading data-centric  AI platform for building intelligent applications. Teams looking to capitalize on the latest advances in generative AI and LLMs use the Labelbox platform to inject these systems with the right degree of human supervision and automation. Whether they are building  AI products by using LLMs that require human fine-tuning, or applying AI to reduce the time associated with manually-intensive tasks like data labeling or finding business insights, Labelbox enables teams to do so effectively and quickly.Current Labelbox customers are transforming industries within insurance, retail, manufacturing/robotics, healthcare, and beyond. Our platform is used by Fortune 500 enterprises including Walmart, Procter & Gamble, Genentech, and Adobe, as well as hundreds of  leading AI teams. We are backed by leading investors including SoftBank, Andreessen Horowitz, B Capital, Gradient Ventures (Google's AI-focused fund), Databricks Ventures, Snowpoint Ventures and Kleiner Perkins. About the Role As an AI Tutor, Mathematics, you will play a crucial role in advancing the capabilities of cutting-edge artificial intelligence. Your expertise will be leveraged to label and annotate complex mathematical data, providing the foundation for training and refining  AI models. You will work on projects involving a wide range of mathematical concepts, ensuring that AI systems can understand, interpret, and solve problems with human-level accuracy. This is a project-based, remote freelance role. Your Day to Day Data annotation: Accurately label and categorize mathematical expressions, equations, proofs, word problems, and other relevant data.Concept mapping: Connect mathematical concepts and establish relationships between different areas of mathematics to help AI models understand the underlying structure of the subject.Problem-solving verification: Analyze AI-generated solutions to mathematical problems, identifying errors and providing feedback to improve model accuracy.Curriculum development: Contribute to the development of comprehensive training datasets that cover a wide range of mathematical concepts and difficulty levels.About You We are seeking highly motivated individuals with a strong foundation in mathematics and a passion for shaping the future of AI. You should be comfortable working independently, have excellent analytical skills, and be detail-oriented. We have three levels  of expertise for this role: Level 1 (Bachelor's Level): Strong understanding of arithmetic, algebra, geometry, trigonometry, and basic calculus. Ability to solve math word problems and familiarity with basic probability and statistics.Level 2 (Master's Level): In addition to Level 1 requirements, proficiency in calculus and advanced math concepts like linear algebra, differential equations (ordinary and partial), and discrete mathematics. Familiarity with mathematical model building  and basic game theoretic concepts.Level 3 (PhD Level): Expert-level understanding of advanced mathematical concepts, including theorem proving, complex analysis, abstract algebra, topology, and advanced statistical modeling techniques. Experience with research and the ability to explain  complex mathematical concepts clearly.For all levels: Excellent problem-solving skills and analytical thinking ability.Strong attention to detail and a commitment to accuracy.Ability to work independently and manage time effectively.Excellent written and verbal communication skills.Pay Range (rate per hour) $15—$60 USD Excel in a remote-friendly hybrid model.We are dedicated to achieving excellence and recognize the importance of bringing our talented team together. While we continue to embrace remote work, we have transitioned to a hybrid model with a  focus on nurturing collaboration and connection within our dedicated tech hubs in the San Francisco Bay Area, New York City Metro Area, and Wroclaw, Poland. We encourage asynchronous communication, autonomy, and ownership of tasks, with the added convenience  of hub-based gatherings. Your Personal Data Privacy: Any personal information you provide Labelbox as a part of your application will be processed in accordance with Labelbox’s Job Applicant Privacy notice. Any emails from Labelbox team members will originate from a @labelbox.com email address. If you encounter anything that raises suspicions during your interactions, we encourage you to exercise caution and suspend or discontinue communications. If you are  uncertain about the legitimacy of any communication you have received, please do not hesitate to reach out to us at  for clarification and verification.","South East England","Competitive salary","Permanent,full-time","Careers In Group",NA,""
"53858430","Senior Financial Engineer AI Lead","2024-10-16","Title: Senior Financial Engineer AI LeadLocation : Hybrid 2 days on site LondonLength : 6 months with scope to extendRate: £770 via umbrellaSummaryFinancial Engineering (GRA) is a part of Global Risk Function which provides solutions using analytics, tools, and models to identify, measure and manage key risks. The Senior Financial Engineer for this role is responsible for: • Design, build and implementation of python based solutions for Global Risk Analytics, including but not limited to Generative AI research and develop new techniques in data science, Generative AI and related areas to improve the quality of outputs • perform detailed testing of prompts and data inputs and outputs • delivery of a coding environment that is easy to use, is robust and can be fully re-used • work closely with Quantitative Analytics, IT and Front Office teams to create synergies across different functions and departments Responsibilities: • Responsible for Implementing software strategically, following best practice to ensure that solutions address the evolving business and regulatory requirements; • Work closely with the Head of Traded Risk Financial Engineering to ensure smooth change management and maintenance of the system in compliance with Group standards; • Work closely with the Quantitative Analytics teams to build software solutions that are practical, workable and comply with accounting, regulatory or other requirements; • Ensure FIM and other applicable accounting/regulatory requirements are met. Liaise with Internal/External audit and regulators where necessary; • Maintain focus on process optimisation and identify opportunities to enhance cost efficiency where possible (e.g. automation, outsourcing, centralisation etc). Main Challenges: • Rapid response to issues as they arise. Ability to drive quickly to the heart of an issue and propose appropriate solutions. • Realise efficiency gains through the automation and streamlining of tools and processes. • Managing work and processes across multiple sites. Background Essentials: • Critical programming skills in Python 3.x with deep knowledge of numpy and pandas • Strong knowledge in Software Engineering, Object Oriented Design and Design Patterns • Experience with prompt engineering and an understanding of how Generative AI solutions / Large Language Models work • Experience with prompt engineering in the context of Generative AI solutions / Large Language Models • Experience with RAG systems in the context of Generative AI/Large Language Models • Familiarity with advanced Generative AI techniques and framework like Agents, Graph RAGs, Langchain or similar libraries • Knowledge and experience of building AI (especially Generative AI) solutions • Experience working with Cloud based APIs for Large Language Models • Knowledge of web UI coding frameworks python based such as Dash, Streamlit Background Desired: • Experience on other Object Oriented language like C#,C++, Java","South East England","Competitive salary","Permanent,full-time","eFinancialCareers",NA,""
"53906531","AI Trainer for Biology Freelance, Remote","2024-10-24","Alignerr.com is a community of subject matter experts from several disciplines who align AI models by creating high-quality data in their field of expertise to build the future of Generative AI. Alignerr is operated by Labelbox. Labelbox is the leading data-centric  AI platform for building intelligent applications. Teams looking to capitalize on the latest advances in generative AI and LLMs use the Labelbox platform to inject these systems with the right degree of human supervision and automation. Whether they are building  AI products by using LLMs that require human fine-tuning, or applying AI to reduce the time associated with manually-intensive tasks like data labeling or finding business insights, Labelbox enables teams to do so effectively and quickly.Current Labelbox customers are transforming industries within insurance, retail, manufacturing/robotics, healthcare, and beyond. Our platform is used by Fortune 500 enterprises including Walmart, Procter & Gamble, Genentech, and Adobe, as well as hundreds of  leading AI teams. We are backed by leading investors including SoftBank, Andreessen Horowitz, B Capital, Gradient Ventures (Google's AI-focused fund), Databricks Ventures, Snowpoint Ventures and Kleiner Perkins. About the Role Shape the future of AI in Biology. This innovative role as an AI Trainer - Biology offers a unique opportunity to leverage your subject-matter expertise and develop your AI skills. You will play a pivotal role in training AI models, ensuring the accuracy and relevance of Biology content generated  by AI. This position allows for flexible scheduling, and your contributions will directly impact the advancement of AI in Biology. Your Day to Day Educate AI: Analyze and provide feedback on AI-generated outputs related to Biology Your guidance will directly improve the AI's accuracy and ability to apply its knowledge to real-world problems.Problem Solving: Using your expertise, you will provide step-by-step solutions and explanations to complex problems in Biology. This could include solving problems related to genetic inheritance, enzyme kinetics, cellular respiration, ecological interactions,  and human physiology, etc. Your input will be crucial in teaching the AI how to reason through these problems effectively.Red Teaming: Utilize your deep understanding of the field to identify potential biases, limitations, or inaccuracies in the AI's knowledge base. Design and conduct tests that push the boundaries of the model's understanding, ensuring its outputs are reliable  and applicable to real-world scenarios.You create your own working hours depending on project length.About You Enrolled in or have completed an Associates’ degree or higher from an accredited institution.Native-level proficiency in Biology.Possess a strong writing style with excellent English-language spelling and grammar skills.Have a critical eye and the ability to clearly articulate the strengths and weaknesses of written text.Professional writing experience as a researcher, journalist, technical writer, editor, or similar rolesInterest in AI and machine learning conceptsImportant Information This is a freelance position compensated on an hourly basis. Please note that this is not an internship opportunity. Candidates must be authorized to work in their country of residence, and we do not offer sponsorship for this 1099 contract role. International  students on a valid visa may be eligible to apply; however, specific circumstances should be discussed with a tax or immigration advisor. We are unable to provide employment documentation at this time. Compensation rates may vary for non-US locations. Labelbox strives to ensure pay parity across the organization and discuss compensation transparently. The expected hourly rate range for United States-based candidatesis below. Exact compensation varies based on a variety of factors, including skills and  competencies, experience, and geographical location. Pay Range (rate per hour) $15—$150 USD Excel in a remote-friendly hybrid model.We are dedicated to achieving excellence and recognize the importance of bringing our talented team together. While we continue to embrace remote work, we have transitioned to a hybrid model with a  focus on nurturing collaboration and connection within our dedicated tech hubs in the San Francisco Bay Area, New York City Metro Area, and Wroclaw, Poland. We encourage asynchronous communication, autonomy, and ownership of tasks, with the added convenience  of hub-based gatherings. Your Personal Data Privacy: Any personal information you provide Labelbox as a part of your application will be processed in accordance with Labelbox’s Job Applicant Privacy notice. Any emails from Labelbox team members will originate from a @labelbox.com email address. If you encounter anything that raises suspicions during your interactions, we encourage you to exercise caution and suspend or discontinue communications. If you are  uncertain about the legitimacy of any communication you have received, please do not hesitate to reach out to us at  for clarification and verification.","South East England","Competitive salary","Permanent,full-time","Careers In Group",NA,""
